Job_ID,Title,Company,Level,Salary,Experience_Years,Skills,Source,Source_ID,Source_Type,Allowed_Mode,Attribution_Required,Source_URL,Rate_Limit_RPM,Rate_Limit_Burst,Takedown_Contact,Terms_URL,Source_Notes,Country,City,Work_Type,Location,Apply_URL,Date
-1659751258,"Partner Marketing Manager, GSI",Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7558780&gh_jid=7558780,2026-02-17
1582954460,Principal Backend Engineer (TypeScript/Node.js) - Platform,Elastic,Principal,,,"TypeScript, Node.js, Backend",Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7440383&gh_jid=7440383,2026-02-19
986935260,Principal Competitive Intelligence - Search - Product Marketing,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7620323&gh_jid=7620323,2026-02-17
-1512336089,Principal Java Engineer II - Machine Learning - Elasticsearch,Elastic,Principal,,,"Java, Machine Learning",Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,United Kingdom,https://jobs.elastic.co/jobs?gh_jid=7440363&gh_jid=7440363,2026-02-17
-1219916528,"Principal, Platform Specialization",Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7345236&gh_jid=7345236,2026-02-17
-1929298778,"Principal Product Manager AI-driven, Observability",Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Spain,https://jobs.elastic.co/jobs?gh_jid=7624142&gh_jid=7624142,2026-02-20
-2105603296,"Principal Product Marketing Manager, Security",Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7012918&gh_jid=7012918,2026-02-17
-1153030775,Principal Regional Services Partner - Japan,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Japan,https://jobs.elastic.co/jobs?gh_jid=7546712&gh_jid=7546712,2026-02-18
-1591915482,"Principal, Security Specialization ",Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7306695&gh_jid=7306695,2026-02-17
1518597918,Principal Software Developer I - Distributed Systems - Elasticsearch,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7366826&gh_jid=7366826,2026-02-20
1586118829,Principal Software Developer I -  Engineering Productivity - Platform,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7565178&gh_jid=7565178,2026-02-17
106946608,Principal Software Developer II - Distributed Systems - Elasticsearch,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7366818&gh_jid=7366818,2026-02-17
150780873,"Principal Software Developer I / II - Query Engine, Database Internals - Elasticsearch",Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7591579&gh_jid=7591579,2026-02-17
2056041006,Principal Software Developer I / II - Storage Engine - Elasticsearch,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7348825&gh_jid=7348825,2026-02-17
-839393821,Principal Software Developer I (Performance Team) - Elasticsearch,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7561869&gh_jid=7561869,2026-02-17
-1282273848,Principal Software Engineer I - Distributed Systems - Elasticsearch,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7366822&gh_jid=7366822,2026-02-17
382696955,Principal Software Engineer I -  Engineering Productivity - Platform,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,United Kingdom,https://jobs.elastic.co/jobs?gh_jid=7584923&gh_jid=7584923,2026-02-17
-681131698,Principal Software Engineer II - Distributed Systems - Elasticsearch,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,United Kingdom,https://jobs.elastic.co/jobs?gh_jid=7367131&gh_jid=7367131,2026-02-17
-896513053,"Principal Software Engineer I / II - Query Engine, Database Internals - Elasticsearch",Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7565180&gh_jid=7565180,2026-02-17
634213514,Principal Software Engineer I / II - Storage Engine - Elasticsearch,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7508360&gh_jid=7508360,2026-02-17
-1008384134,"Principal Software Engineer II - Search Internals, Lucene - Elasticsearch",Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,UK,,Relocation Required,"London, United Kingdom",https://jobs.elastic.co/jobs?gh_jid=7051986&gh_jid=7051986,2026-02-18
1323243454,Principal Software Engineer II - Search Management - Elasticsearch,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7614516&gh_jid=7614516,2026-02-19
-147247956,Principal Software Engineer - Platform Billing,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Spain,https://jobs.elastic.co/jobs?gh_jid=7386030&gh_jid=7386030,2026-02-17
940551793,Principal Software Engineer - Search Relevance - Elasticsearch,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Spain,https://jobs.elastic.co/jobs?gh_jid=7544081&gh_jid=7544081,2026-02-17
170290501,Principal Software Engineer - Vector Search - ElasticSearch,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7574131&gh_jid=7574131,2026-02-17
708530208,Principal Solutions Architect - Observability,Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=6450040&gh_jid=6450040,2026-02-17
1161330174,"Principal Solutions Architect, Security ",Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Mumbai, India",https://jobs.elastic.co/jobs?gh_jid=7546811&gh_jid=7546811,2026-02-20
1203772660,"Principal Solutions Architect, Security, Delhi",Elastic,Principal,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Delhi, India",https://jobs.elastic.co/jobs?gh_jid=7621743&gh_jid=7621743,2026-02-20
-701006476,"Program Manager, Lead Management Operations",Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7597680&gh_jid=7597680,2026-02-17
-716574,"Public Relations Manager, Security",Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7287821&gh_jid=7287821,2026-02-17
1589362534,Public Sector Account Executive,Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,"Arkansas, United States",https://jobs.elastic.co/jobs?gh_jid=7521194&gh_jid=7521194,2026-02-17
1920933591,Public Sector Account Executive - FedCiv AE  (USDA),Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Arlington, VA",https://jobs.elastic.co/jobs?gh_jid=7516012&gh_jid=7516012,2026-02-17
2038895579,Public Sector Account Executive - Local Government and Education (SoCal),Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,"California, United States",https://jobs.elastic.co/jobs?gh_jid=7371818&gh_jid=7371818,2026-02-17
1672077623,Public Sector Account Executive (MOD),Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Israel,https://jobs.elastic.co/jobs?gh_jid=7526690&gh_jid=7526690,2026-02-17
998293295,Public Sector Account Executive (Saudi Arabia),Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Saudi Arabia,,Relocation Required,Saudi Arabia,https://jobs.elastic.co/jobs?gh_jid=6754729&gh_jid=6754729,2026-02-17
-800736168,Public Sector Acct Exec - Fed Civ(Department of Energy),Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7564316&gh_jid=7564316,2026-02-17
635692696,QA Lead (Infrastructure) - Observability,Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Spain,https://jobs.elastic.co/jobs?gh_jid=7445011&gh_jid=7445011,2026-02-17
543877652,Regional Marketing Coordinator,Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Bangalore, India",https://jobs.elastic.co/jobs?gh_jid=7616328&gh_jid=7616328,2026-02-20
1868834904,"Regional Marketing Programs Manager,  U.S. Federal Civilian",Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Arlington, VA",https://jobs.elastic.co/jobs?gh_jid=7589011&gh_jid=7589011,2026-02-18
-525334037,"Regional Services Partner Delivery Manager - Public Sector ",Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Germany,https://jobs.elastic.co/jobs?gh_jid=7635063&gh_jid=7635063,2026-02-19
181627368,Regional Services Partner - Public Sector,Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,United Kingdom,https://jobs.elastic.co/jobs?gh_jid=7409192&gh_jid=7409192,2026-02-17
-1391850574,Regional Vice President - Mid Market,Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Tokyo, Japan",https://jobs.elastic.co/jobs?gh_jid=7343380&gh_jid=7343380,2026-02-17
-680428426,Revenue Analyst,Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Bangalore, India",https://jobs.elastic.co/jobs?gh_jid=7524911&gh_jid=7524911,2026-02-17
384862765,Revenue Tech Engineering - Software Engineer II - AI Experiences,Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Brazil,https://jobs.elastic.co/jobs?gh_jid=7584107&gh_jid=7584107,2026-02-17
1472857138,"Sales Development Representative Emerging Talent - Austin, TX On-Site",Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Austin, TX",https://jobs.elastic.co/jobs?gh_jid=6907907&gh_jid=6907907,2026-02-17
513930619,Sales Development Representative - Nordics (Swedish or Danish speaker),Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Barcelona, Spain",https://jobs.elastic.co/jobs?gh_jid=7594229&gh_jid=7594229,2026-02-17
833056513,Sales Development Representative (Polish speaking),Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Barcelona, Spain",https://jobs.elastic.co/jobs?gh_jid=7591153&gh_jid=7591153,2026-02-17
609007361,"Sales Development Representative - Toronto, Canada",Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7607380&gh_jid=7607380,2026-02-17
802629905,Sales Enablement Specialist (Trainer),Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Barcelona, Spain",https://jobs.elastic.co/jobs?gh_jid=7386148&gh_jid=7386148,2026-02-17
-825932011,Sales Strategy & Finance Manager,Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7623456&gh_jid=7623456,2026-02-19
-297867416,Security Enterprise Account Executive,Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,The Netherlands,https://jobs.elastic.co/jobs?gh_jid=6666023&gh_jid=6666023,2026-02-17
-1907234280,Security Research Engineer II – Threat Research & Detection Engineering,Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7445067&gh_jid=7445067,2026-02-17
-1238906232,Security Sales Executive,Elastic,Mid,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7585897&gh_jid=7585897,2026-02-17
1301856313,Senior Content Optimization Manager - Developer Programs,Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,United Kingdom,https://jobs.elastic.co/jobs?gh_jid=7607648&gh_jid=7607648,2026-02-19
-1020739553,Senior Customer Architect - Barcelona,Elastic,Senior,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Barcelona, Spain",https://jobs.elastic.co/jobs?gh_jid=7281904&gh_jid=7281904,2026-02-17
-1238600434,Senior Data Analyst – Insights & Analytics (Revenue Operations),Elastic,Senior,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Barcelona, Spain",https://jobs.elastic.co/jobs?gh_jid=7601880&gh_jid=7601880,2026-02-18
1415945274,Senior Developer Advocate (Video Content Creator),Elastic,Senior,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,United Kingdom,https://jobs.elastic.co/jobs?gh_jid=7190130&gh_jid=7190130,2026-02-17
1585290753," Senior Director of Product Management, Elasticsearch ",Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Portugal,https://jobs.elastic.co/jobs?gh_jid=7276119&gh_jid=7276119,2026-02-17
-1223273659,Senior Engineering Manager - Developer Tools - Search,Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,United Kingdom,https://jobs.elastic.co/jobs?gh_jid=7601570&gh_jid=7601570,2026-02-17
-1808161264,Senior Engineering Manager - Search Scaling - Elasticsearch,Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7590702&gh_jid=7590702,2026-02-17
-1266905712,Senior Engineering Manager - Workplace AI - Search,Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,United Kingdom,https://jobs.elastic.co/jobs?gh_jid=7601689&gh_jid=7601689,2026-02-17
308679034,Senior Full Stack Developer,Elastic,Senior,,,Full Stack,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Costa Rica,https://jobs.elastic.co/jobs?gh_jid=7607172&gh_jid=7607172,2026-02-19
-1126048902,Senior GSI Alliances Manager - East,Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7604024&gh_jid=7604024,2026-02-19
-1756975579,"Senior Java Developer - Distributed Systems - Elasticsearch ",Elastic,Senior,,,Java,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7447211&gh_jid=7447211,2026-02-17
-992007644,"Senior Java Engineer - Distributed Systems - Elasticsearch ",Elastic,Senior,,,Java,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,United Kingdom,https://jobs.elastic.co/jobs?gh_jid=7447209&gh_jid=7447209,2026-02-17
724367126,"Senior Manager, Inside Sales",Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Arlington, VA",https://jobs.elastic.co/jobs?gh_jid=7421711&gh_jid=7421711,2026-02-17
263884016,Senior Manager - Regional Marketing EMEA Central,Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Germany,https://jobs.elastic.co/jobs?gh_jid=7519316&gh_jid=7519316,2026-02-17
966517590,Senior Partner Sales Manager,Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Bangalore, India",https://jobs.elastic.co/jobs?gh_jid=7290653&gh_jid=7290653,2026-02-17
-847363063,Senior Product Designer - Observability,Elastic,Senior,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Spain,https://jobs.elastic.co/jobs?gh_jid=7517668&gh_jid=7517668,2026-02-17
-1472262618,"Senior Product Manager - Logs, Observability",Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Spain,https://jobs.elastic.co/jobs?gh_jid=7635293&gh_jid=7635293,2026-02-19
-1353334683," Senior Product Manager, Platform",Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7276284&gh_jid=7276284,2026-02-17
-1157970067,"Senior Product Manager, Platform",Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Greece,https://jobs.elastic.co/jobs?gh_jid=7306009&gh_jid=7306009,2026-02-17
782581451,Senior Python Engineer (Performance Team) - Elasticsearch ,Elastic,Senior,,,Python,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,Spain,https://jobs.elastic.co/jobs?gh_jid=7359804&gh_jid=7359804,2026-02-17
-1677405173,Senior Regional Sales Manager - Central/East,Elastic,Lead,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7567138&gh_jid=7567138,2026-02-17
185584945,Senior Regional Services Partner - Mumbai,Elastic,Senior,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Mumbai, India",https://jobs.elastic.co/jobs?gh_jid=7302980&gh_jid=7302980,2026-02-17
-534479543,Senior Response Automation Engineer - Information Security,Elastic,Senior,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,USA,,Relocation Required,United States,https://jobs.elastic.co/jobs?gh_jid=7561871&gh_jid=7561871,2026-02-17
1178250927,Senior Sales Development Representative,Elastic,Senior,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Other,,Relocation Required,"Tokyo, Japan",https://jobs.elastic.co/jobs?gh_jid=7176525&gh_jid=7176525,2026-02-17
-1620786552,"Senior Software Developer - Query Engine, Database Internals - Elasticsearch",Elastic,Senior,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7591373&gh_jid=7591373,2026-02-17
2006462798,Senior Software Developer - Storage Engine - Elasticsearch,Elastic,Senior,,,,Greenhouse,greenhouse,official_api,full_display,No,https://boards.greenhouse.io,60,10,support@greenhouse.io,https://www.greenhouse.io/terms-of-service,Public job board API.,Canada,,Relocation Required,Canada,https://jobs.elastic.co/jobs?gh_jid=7592630&gh_jid=7592630,2026-02-17
